author,authorLink,content,forward,forward,comments,fabulous,time,source
西咸新区泾河新城,https://weibo.com/2915353192?refer_flag=1001030103_,[cp]#联防联控 西安在行动##关注# 【西安保障企业复工用工的补贴咋领？标准是多少？看这里→】日前，《西安市应对新冠肺炎疫情加强企业用工保障的十条措施》发布，得到广大企业和劳动者的关注，其中涉及多项“真金白银”的补助、补贴政策，被网友称为“硬核十条”。据了解，3月上旬，各项补贴补助网上申请系统将在西安市人力资源和社会保障局门户网站“网上大厅”陆续上线，开放申请端口，敬请关注。届时，申报企业将在网上进行申报，无须跑腿，无须提交任何纸质材料或其他书面材料。申报成功后，将分批次完成后续审核拨付工作。据悉，申报时限为在政策有效截止日期后3个月内都可以提交申请。各区县、开发区人社部门受理机构及联系方式将随后公布，方便企业咨询。补助标准看这里↓↓■医疗防疫企业一次性吸纳就业补助。对春节期间（截至2020年2月9日）的医疗防疫物资生产企业扩大产能，按实际增加稳定就业的员工数量，给予2000元/人一次性吸纳就业补助。■企业一次性吸纳就业补助。对我市企业新招用员工且与其签订一年以上劳动合同并同步缴纳社会保险费的，100人及以上的、300人及以上的、500人及以上的，分别按照2000元/人、2500元/人、3000元/人的标准给予一次性吸纳就业补助。“新招用（录）员工”，指2020年1月25日（含）后，我市企业新招用（录）并与之签订一年以上劳动合同且依法参加社会保险的员工。（下同）@西安发布『O网页链接』O网页链接 ,,,,,26分钟前,小米6 拍人更美
四川高速交警四支队,https://weibo.com/6359835634?refer_flag=1001030103_,【防疫情，保畅通，高速公安全力护航复工复产】近期，企业陆续复工复产，道路车流量明显增加，为进一步做好疫情防控期间出行返程和企业复工复产道路交通安全管理工作，高速公路四支队五大队坚决做到“防疫情、保畅通”两不误，全力为企业顺利复工复产保驾护航。2月25日，五大队执勤民警在成渝环线乐雅高速公路巡逻时，在周伯山隧道内发现一辆浙J****的车停靠在右方车道内，眼下车流量大，形势十分危急。民警立即在后方摆放警示标志牌，并用警车提醒后方车辆，在做好安全措施后，便上前询问情况，经询问得知。车内人员从雅安驱车前往浙江台州打工，不料经过隧道车子突发故障，导致无法正常行驶，经过简单的排查，也无法找到故障原因，所以便将故障车停在车道内。得知缘由后，民警口头上对当事人的交通违法行为进行了轻微教育，并对疫情防控知识及安全行车乘车进行了宣讲，提醒驾驶人要严格遵守交通法规，同时，让大家等待拖车救援。随后民警将其安全护送下站，有力助推了工人复工。#畅行中国，交警同行# @四川公安 @四川交警2乐山 ,,,,,26分钟前,vivo X27 4800万三摄
北京大兴卫生监督,https://weibo.com/1980763537?refer_flag=1001030103_,#健康北京战疫有我##卫生监督在行动##坚守在一线# 2月27日，大兴区卫生健康监督所继续加强对医疗机构、公共场所、复工企业及工地、养老院等场所的疫情防控监督检查。重点督促落实“一米线”、“摘除门帘”、“一医一患一诊室”等防控措施，并及时“回头看”，确保成效。对复工复产企业及工地进行线上指导、现场检查落实等措施，强化重点环节，助力恢复生产。@首都健康 @北京卫生监督 @健康大兴 ,,,,1,26分钟前,iPhone客户端
青年时报,https://weibo.com/1700315953?refer_flag=1001030103_,【杭州拱墅区一批安置房项目复工！接下来，还有188万方要动起来！】连日来，杭州市拱墅区首批复工的安置房建设项目正在有力有序推进中，争取早日圆百姓安居梦。据不完全统计，拱墅区14个安置房项目已领出复工备案证，预计3月初还将迎来16个、188万方安置房全面复工。具体戳→O网页链接 , 1, 1, 1,3,27分钟前,360安全浏览器
念妹Mei,https://weibo.com/5883543871?refer_flag=1001030103_,#复工自拍照##一张图描述复工的你#你们上班了，我还没有呢经过这次疫情的折磨大家都在家里憋疯了...一夜成为了斜杠青年复工后有没有这种感觉？最近就有不少小伙伴已经复工了那么上班后大家的状态都如何呢？, 107, 107, 119,114,27分钟前,情感超话
湖北新闻News,https://weibo.com/5637065453?refer_flag=1001030103_,【张文宏复工指南：湖北以外的城市，应该及早恢复工作，现在复工是合理的】#如果再不复工# #复工复产进行时# L湖北新闻News的微博视频, 1, 1, 3,1,27分钟前,微博视频
西安市新城区,https://weibo.com/2127835603?refer_flag=1001030103_,#联防联控 西安在行动# 【疫情防控和公证服务两不松懈】目前，随着部分企事业单位复工复产，新城区公证处立刻调整分工，一部分人继续坚守社区，确保“外防输入、内防扩散”不放松；另一部分人值守中心办证大厅，全面做好办公环境消杀工作，接受当事人来电来访，积极配合辖区市民做好复工复产工作，为有用证需要的企事业单位及人民群众做好安全、高效的公证法律服务。 ,,,,,27分钟前,微博 weibo.com
CGTN法语频道,https://weibo.com/2976971705?refer_flag=1001030103_,"#共同战疫#【CGTN法语频道专访米其林中国区总裁Kamran-Charles Vossoughi 解读疫情影响和复工复产情况】他说来到中国以后有很多美好的经历，从未想过在疫情之下离开中国。米其林中国的员工健康状况如何？特殊时期米其林中国公司采取了哪些应对措施？如何保障员工安全复工？“真金不怕火炼”，他又用了哪三个词形容中国人民？点击视频听听米其林中国区总裁怎么说。Dans une interview accordée à CGTN Français, le PDG de Michelin Chine, Kamran-Charles Vossoughi, a confié que, pour lui, la question de quitter la Chine à cause de l'épidémie ne s'est jamais posée. Il a également salué les efforts engagés par le gouvernement chinois. Quelle est la situation des employés de Michelin Chine dans ce contexte ? Pour les protéger, quelles mesures les usines ont-elles prises ? L'épidémie a-t-elle eu des conséquences sur Michelin Chine ? Ses réponses dans cette vidéo. #新型冠状病毒# #中国经济# #AllezLaChine_RestonsEnsemble# #EconomieChinoise# #coronavirus# #COVID19# #VidéoautoproduiteparCGTNFrançais# LCGTN法语频道的微博视频 ",,,,4,27分钟前,微博 weibo.com
经济观察报,https://weibo.com/1641561812?refer_flag=1001030103_,【税务总局：把政策落实情况纳入税务系统绩效考评体系】2月27日，国家税务总局召开“便民办税春风行动”新闻发布会，政策法规司副司长王世宇在介绍税务部门落实政策的具体举措时表示，将注重落实情况检查，把政策落实情况纳入税务系统绩效考评体系。王世宇介绍，截至目前，针对支持抗击疫情和鼓励复工复产，已先后分三批推出优惠政策。这三批政策指向明确、各有侧重。O税务总局：把政策落实情况纳入税务系统绩效考评体系 , 1, 1,,,27分钟前,微博 weibo.com
掌上平顶山,https://weibo.com/2147330915?refer_flag=1001030103_,平顶山市卫生健康委员会发布新型冠状病毒肺炎提示：拐点未到，莫要放松；充满信心，又不轻敌；一失万无，前功尽弃；保持警惕，保持距离；做好防范，复工有序；单独用餐，分散而坐；减少出门，不要聚集；口罩要戴，洗手要勤；出现症状，及时就医。#韩国新冠肺炎感染增至1766人#,,,,2,27分钟前,iPhone X
EricTsui,https://weibo.com/2450743314?refer_flag=1001030103_,海底捞外卖，感觉再宅下去，人就要废了，下周复工了……,,, 5,9,28分钟前,iPhone 11 Pro
海峡导报,https://weibo.com/2729129850?refer_flag=1001030103_,【#厦门驾校复工，要求分散错时、一人一车一教练#】厦门市交通局运输事业发展中心昨天下发通知，全市驾培企业只要满足条件即可恢复培训。通知要求，驾培企业每次只能安排一名教练员训练一名学员，学员训练结束后，应对方向盘、挡位、手刹等进行消毒，方可安排下一位学员训练。学员要通过预约的方式，分散错时开展培训。 ,,,,,28分钟前,iPhone 8
是我的Doraemon,https://weibo.com/1890692013?refer_flag=1001030103_,28分钟前,,, 2,4,28分钟前,
欢歌犹在意微醺04037,https://weibo.com/5668136562?refer_flag=1001030103_,电视剧有匪#横店剧组复工前需参加考试#@UNIQ-王一博 #王一博谢允##电视剧有匪##赵丽颖周翡# 哈哈哈，我们耶啵和颖宝要参加考试啊，加油！！, 1, 1, 1,25,29分钟前 转赞人数超过20,电视剧有匪超话
中国企业家杂志,https://weibo.com/1193725273?refer_flag=1001030103_,【商务部：1月份CPI上涨具有结构性、时段性特点 后续价格会稳中回落】商务部市场运行司副司长王斌表示，今年1月份CPI上涨5.4%，涨幅有所扩大，分析认为，1月份CPI上涨具有结构性、时段性特点。王斌认为，随着国家出台的减税降费、复工复产扶贫解困、畅通物流促进农业生产等一系列政策措施逐步落地见效，加上天气逐渐转暖，主要农产品生产供应增加，价格会稳中回落。（新京报） ,,, 1,1,29分钟前,专业版微博
黄石人民广播电台,https://weibo.com/1443766420?refer_flag=1001030103_,#众志成城，抗击疫情# 黄石移动：5G红外热成像产品为各企事业单位复工复产助力云上黄石报道（记者 潘娜 通讯员 郭丽凤）目前，新冠肺炎疫情防控处于关键阶段，戴口罩、测体温成为人们进出公共场所必做的两件大事。现在体温检测手段较单一，主要以额温枪和接触式的耳温枪为主，在人员较多的情况下，人工测量体温不仅需要投入大量的人力、物力、财力，同时也增加了人员接触带来的安全风险。黄石市民之家是市委、市政府推行“一楼式办公、一窗式受理、一站式服务、一网式运行”、实现“进一扇门、办所有事”的重要窗口单位。可办理不动产、公积金、社保、医保等1517个审批服务和公共服务事项。面对迫切的复工需求，及大规模的人员流动，如何做好疫情防控工作，是黄石市政数局关心的主要问题。黄石移动在得知该单位的需求后，积极与相关负责人联系，推介5G红外热成像产品，它可实现在电脑终端实时显示人体体表温度，与耳感体温检测仪器温差在±0.1℃以内，探测仪在距离10米处就可以实现多人同时扫描探测，并记录被测人员的头像图片及对应体温，实现24小时全天候监测，及时发现体温异常人员，早发现、早隔离。移动5G红外热成像无接触式测温、精准度高、安全性强，可有效降低二次感染风险，这些优势迅速得到黄石市政数局领导的认可，并决定投入使用。图：市政数局潘局长到市民之家体验移动5G红外热成像设备随着黄石市民之家5G红外热成像设备的安装启用，中国银行黄石分行，中国人寿黄石分公司也紧随其后完成热成像设备安装，在这场没有硝烟的“战疫”中，黄石移动通过5G高科技的有力支撑为金融、保险等各行各业复工复产做出了自己应有的贡献，助力打赢疫情防控阻击战。 ,,,,,29分钟前,iPhone客户端
