author,authorLink,content,forward,forward,comments,fabulous,time,source
看清河,https://weibo.com/7053776935?refer_flag=1001030103_,清河交警开辟交管业务办理绿色通道为深入贯彻落实县委、县政府和县局党委部署要求，全力支持保障复工复产复市，加快恢复我县经济社会常态化运行，实现疫情防控和经济社会发展“双胜利”目标，根据《清河县公安局服务保障复工复市复学“十条措施”》要求，县交警大队车辆管理所开通互联网办理业务渠道，并对急需办理交管业务的复工复产企业和员工，开通绿色通道和应急窗口，提供预约办理。一、互联网办理业务方式交管部门已开通“交管12123APP网上业务”，“补证换证、机动车６年内免检标志、临时牌照、违法处理”等25项业务均可在互联网上办理。建议广大群众使用“交管12123APP”通过互联网办理车驾管相关业务（送达方式请选择邮寄）。车驾管业务咨询电话：0319-8290384（工作时间）、 15633199118  （工作时间）。交通违法处理业务咨询电话：0319—8290138（工作时间）、 18830930939  （工作时间）。二、应急窗口办理地点和方式（一）车驾管业务清河县西环路中段，县交警大队车管所业务大厅。（二）交通违法处理清河县西环路中段，县交警大队违法处理室。根据疫情防控要求，为防止人员扎堆，实现业务均衡精准服务，确保人民群众身体健康安全，对受理的各类业务一律实行电话预约办理机制，没有进行电话预约的，不予受理。其中，机动车仅受理营运类车辆的相关业务。三、有关提示（一）凡能够使用互联网办理的业务，应急窗口不再预约受理。（二）到应急窗口办理业务的人员应当提供复工复产的相关证明。（三）现场办事人员应做好自我安全防护，必须佩戴口罩，自觉接受体温检测。原则上一事一人，即办即走。2020年2月21日（来源：清河交警） ,,,,,02月22日 09:37,专业版微博
痞特儿小帝与闷生儿Jun少,https://weibo.com/6593666643?refer_flag=1001030103_,有点担忧复工复学的危险⚠️我现在已经习惯当一个主播了，不要让出小区，我很嗨怕,,, 18,39,02月22日 08:55 转赞人数超过20,iPhone客户端
大土豆泥,https://weibo.com/1653410910?refer_flag=1001030103_,这几天真的很心累，看到浙江、广东等地方为了复工做的努力后和山东省的比起来，更无奈。山东省前几天下发通知说可以办理《复工复学人员健康通行卡》，为了便于工作，于是咨询我们所在的社区：我：怎么办理山东省复工复学人员健康通行卡？社区：没接到通知，不办理。我：山东省卫健委前几天下发通知，说是可以到所在社区（居委会）进行办理，我已经打印好表格和证件，需要您这边盖章。社区：我们社区没有开展这个工作，我们也不确定这段时间您是否在我们社区内，所以无法办理。……………………陷入无限死循环中。确实，这事儿不能指责基层工作人员，谁也不想承担无限连带责任。但是事儿是真的办理不了。。。。。。。按照山东省卫健委的通知：在山东省境内居住、连续14天以上没有发热、持续干咳、乏力等症状，且排除以下情形的，可申请办理健康通行卡。到了基层社区就变成了必须在所在社区居住14天……去个超市也会跨社区的啊……哎 , 6, 6, 38,57,02月22日 08:42 转赞人数超过30,360安全浏览器
安庆人1971,https://weibo.com/1267281981?refer_flag=1001030103_,#延期开学##早间分享##安庆身边事# 这段时间，有关中小学新学期开学时间成为社会关注的焦点。综合近期各地教育主管部门发布的消息，分地分校分段施策已成共识，但各地复学复课时间均不明确，大多数省份“假期延迟与在线教学”或仍将继续。 2安庆,,, 2,5,02月22日 08:33,Android客户端
Appblack,https://weibo.com/1051589233?refer_flag=1001030103_,唉，大半夜在家门口聊天，这骚操作，不是一次两次了，快点结束疫情复工复学吧！让他们没有机会大半夜还在那里没完没了的，服了！吵死了！困死了！,,, 2,1,02月22日 04:19,前置双摄vivo X9s
邱启明,https://weibo.com/1761713265?refer_flag=1001030103_,全国一盘棋，但不能一刀切。每个城市的管理水平和手段参差不齐，病毒的控制情况也不相同。武汉采用最严格的封闭管理，杭州西湖有序放开，不矛盾。核心的目标是：生命至上，有条件的自行决定复工复学时间。没毛病。, 13, 13, 18,110,02月22日 02:36 转赞人数超过100,
晚安WANAN丶,https://weibo.com/3748696705?refer_flag=1001030103_,图一是疫情爆发时武汉的街道，可能只剩下外卖小哥和环卫工人，图二是当一些人肉馒头以及黑暗势力被曝光时 66回复某网友的言论，觉得超赞。市里下文件要初三高三先开学，为此悉数恢复部分交通，而大学却被放在最后复学。不禁感叹 有的时候生活比疫情压力更大，若能幸福安好 谁愿颠沛流离。挫折和失败都能迈过去，生活会好起来的，武汉加油，我们都加油。 ,,, 2,7,02月22日 02:21,iPhone客户端
昆明发布,https://weibo.com/3816699409?refer_flag=1001030103_,#加强疫情防控 昆明在行动#【新闻发布会| 昆明抓好疫情精准和重点防控 有序开展复工复产复学】#复工复产# 2月21日，昆明市应对新型冠状病毒感染肺炎疫情防控工作第五次新闻发布会召开。发布会上，市卫健委、市工信局、市发展改革委、市教体局、市金融办和市人社局负责人，就昆明市近期疫情防控和复工复产复学的工作措施等进行了详细介绍。 O昆明抓好疫情精准和重点防控 有序开展复工复产复学 , 7, 7, 23,39,02月21日 23:57 转赞人数超过30,微博 weibo.com
shenchuan1lang,https://weibo.com/1500969763?refer_flag=1001030103_,#复学##济宁任城监狱确诊200例# 山东省18号刚发文说一号应急响应结束就错峰复学，然后今天爆出监狱疫情，那复学还看响应结束么？还是疫情结束再说？谁家父母忍心孩子冒着风险上学？学校和监狱比，相似之处太多了，网课对于中小学生而言，更多的是形式吧，家长都抵不住游戏和剧，家长复工了，没人监督的学生们，能不跑偏么？除非老师们，随机点名回答问题，让气氛紧张起来 2青岛·丽海花园一小区 ,,, 3,8,02月21日 23:42,荣耀20 PRO
启梦阳光飞翔,https://weibo.com/6021205667?refer_flag=1001030103_,02月21日 23:36  来自 小米Play 自带流量,,, 2,,02月21日 23:36,小米Play 自带流量
看那遥远的彩虹,https://weibo.com/7103892435?refer_flag=1001030103_,二、省内来济返岗职工，持有返程返岗前居住地社区（村）出具的《山东省复学复工人员健康通行卡》，且到济后体温检测正常的，不再实施隔离观察。三、省外（湖北省除外）来济返岗职工，持有返程返岗前居住地社区（村）出具的健康通行卡（证明），采取客运包车和定制化运输等“点对点”方式抵济，到济后体温检测正常的，不再实施隔离观察。『济南下发通知：省内来济返岗职工持健康通行卡上岗！』O济南下发通知：省内来济返岗职工持健康通行卡上岗！ , 1, 1, 15,10,02月21日 23:31,HUAWEI Mate30 Pro 5G
卍誓言余缌a,https://weibo.com/5691979066?refer_flag=1001030103_,studyaccount2020.02.21打卡第三天六级成绩出来，果然打击不小，没事，给自己最后一次机会，疫情很快过去，我们也会很快复学，导师看我们待在家太闲，就给我们安排了文献讲解，我也得开始准备了，😂内心慌得一批。 2酒泉·金塔县,,,,1,02月21日 23:14,studyaccount超话
今日聊城头条,https://weibo.com/1280795897?refer_flag=1001030103_,山东复工复学健康卡，手续太繁琐！山东近日下发通知，推行复工复学健康卡，全省通用，持卡人员省内通行，不再进行相关隔离！可是再实际办理过程中，却存在很多问题！一是文件下发到落地速度太慢，发文两天了，今天去办理，还有的社区不了解政策，办不了。拿省里的文件说他的上级还没通知，省里的文件不能直接执行！二是申报表需要自己打印，填好之后带过去，好多人家里没有打印机，外面开门的店铺又不多，打印真的很麻烦。三是一些社区对短期住宿人员不能开具健康卡，我就碰见一个省内地级市流动人员，在当地住了10天，可是社区要求必须要14天居住满才能开具健康卡！四是表格内容只是自己填写，自己承诺，其实好多内容社区无法核实，填表意义不大！感觉这个健康卡初衷是好的，可是程序太机械了，操作也不简便，看着浙江这些地方都借助信息化手段实行红黄绿电子码，感觉更方便，更实用，也更快捷！你觉得呢？（公务员日常笔记） , 4, 4, 20,79,02月21日 22:23 转赞人数超过40,iPhone 7
散步的蜗牛爱旅行,https://weibo.com/5284188272?refer_flag=1001030103_,正月二十八，阴。桂林已经连续9天没有新增病例了，一切都朝着胜利的方向前进。加油(ง •̀_•́)ง复学的脚步也越来越近了吧，可下个学期八个老师的缺口还没解决，也是有些心焦。这两天打电话来应聘的大多是应届毕业生且未得资格证的在校学生，可没有资格证一律不得上岗呀唉，每个学期都为了招聘老师而头疼，如果转岗去猎头公司的话应该也算是有经验的了吧每天跟着儿子一起跳绳打卡，现在一天累计可以跳1000个了加油，争取开学前每天可以跳1500个刚看到的微信运动步数，很吉利的一个数字喔开始二刷《爱的迫降》 ,,,,,02月21日 22:03,HUAWEI Mate 20 X
最爱幻想,https://weibo.com/5650105787?refer_flag=1001030103_,02月21日 21:56 转赞人数超过10  来自 前置双摄vivo X9Plus, 2, 2, 3,16,02月21日 21:56 转赞人数超过10,前置双摄vivo X9Plus
